	Прайс-лист для консультантов компании АРГО					
	Действителен для консультантов компании АРГО на момент публикации 01.01.2011					
Код	Наименование	Блок, шт.	Цена*, руб.	Очки		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
0806	Шугар Бэланс, коллоидная фитоформула, 237 мл	6	1334	83		
	ООО "ЭМ-центр"					
2016	Кисломолочный продукт сухой Курунговит ЖКТ, таблетки, 40 шт	12	173	12		
2015	Кисломолочный продукт сухой Курунговит, таблетки, 40 шт	12	166	12		
2017	Кисломолочный продукт сухой Курунговит-С, таблетки, 40 шт	12	166	12		
2022	Кисломолочный продукт ЭМ-Курунга, таблетки, 20 шт	32	83	6		
2023	Кисломолочный продукт ЭМ-Курунга, таблетки, 60 шт	18	247	18		
	ООО "Дон"					
1033	Напиток быстрораств. гранулир. "АргоMIX" квас с сывороткой", 100 г	1	184	13		
1034	Напиток быстрораств. гранулир. "АргоMIX" квас с шиповником", 100 г	1	184	13		
1035	Напиток быстрораств. гранулир. "АргоMIX" морковь, черника", 90 г	1	145	10		
1036	Напиток быстрораств. гранулир. "АргоMIX" облепиха, калина", 90 г	1	126	9		
	ООО "ФитоЛайн"					
2321	Альгинат кальция, капсулы, 80 шт	5	432	30		
2305	Лесмин, таблетки, 80 шт	5	372	26		
2307	Сироп с хлорофиллом "Фитолон", 100 мл	3	287	20		
2304	Фитолон-Кламин, таблетки, 80 шт	5	364	25		
	Парфюмерно-косметическая продукция					
	ООО "Интеллект-К"					
	Уход за сухой нормальной кожей лица и шеи					
0902	Крем дневной SPF-8, 30 мл	18	296	18		
2901	Крем дневной SPF-8, тестер, 5 мл	5	19	0		
0904	Крем очищающий регулирующий, 75 мл	10	128	8		
2902	Крем очищающий регулирующий, тестер, 5 мл	5	19	0		
0905	Крем увлажняющий биоактивный, 30 мл	3	380	23		
2903	Крем увлажняющий биоактивный, тестер, 5 мл 	5	19	0		
0906	Крем увлажняющий, 150 мл	6	276	17		
2904	Крем увлажняющий, тестер, 5 мл  	5	19	0		
0907	Крем-желе для век SPF-5, 30 мл	12	198	12		
2905	Крем-желе для век SPF-5, тестер, 5 мл	5	19	0		
0903	Крем-лифтинг SPF-4, 30 мл	6	326	20		
2906	Крем-лифтинг SPF-4, тестер, 5 мл	5	19	0		
0908	Крем-маска ботанический комплекс-активатор, 75 мл	10	228	14		
2907	Крем-маска ботанический комплекс-активатор, тестер, 5 мл	5	19	0		
0909	Лосьон-тоник успокаивающий безалкогольный, 100 мл	4	198	12		
0910	Лосьон-тоник, 200 мл	8	258	16		
0911	Маска-пилинг, 75 мл	10	181	11		
2908	Маска-пилинг, тестер, 5 мл	5	19	0		
0912	Масло для век и губ длительной гидратации, 10 мл	10	191	12		
0913	Масло для лица и шеи длительной гидратации, 30 мл	9	159	10		
0914	Мультикрем-комплекс, 30 мл	12	325	20		
2909	Мультикрем-комплекс, тестер, 5 мл	5	19	0		
0915	Пенка для умыв. с фрутап. грейпфр. – для чувст., сух. и норм. кожи, 200 мл	8	215	13		
0918	Сыворотка омолаживающая, 30 мл	9	296	18		
