	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
0433	Эхинацея Нутрикэа, капсулы, 60 шт	548	34	5		
	ООО "Дэльфа"					
0512	Кедровая сила – 2, порошок, 237 г	549	32	4		
0517	Кедровая сила "Боярская", порошок, 237 г	624	37	4		
0518	Кедровая сила "Спортивная", порошок, 237 г	591	35	4		
0511	Кедровая сила, порошок, 237 г	471	28	4		
0522	Масло "Богатырское" в подарочной упаковке, 200 мл	260	16	5		
0508	Масло "Богатырское", 200 мл	215	13	5		
0503	Масло "Долголетие", капсулы, 100 шт	261	16	12		
0504	Масло "Здравие", капсулы, 100 шт	254	15	12		
0523	Масло "Молодильное" в подарочной упаковке, 200 мл	276	17	5		
0516	Масло "Молодильное", 200 мл	219	13	5		
0524	Масло "Целительное" в подарочной упаковке, 200 мл	298	18	5		
0510	Масло "Целительное", 200 мл	265	16	5		
0513	Масло кедровое с боярышником, капсулы, 100 шт	295	17	12		
0506	Масло кедровое с калиной (с витамином Е), капсулы, 100 шт	295	17	12		
0505	Масло кедровое с провитамином А, капсулы, 100 шт	304	18	12		
0507	Масло кедровое, капсулы, 100 шт	304	19	12		
0520	Продукт белково-витаминный "Кедровые сливки с шоколадом", 237 г	797	48	4		
0521	Продукт белково-витаминный "Кедровые сливки", 237 г	797	48	4		
	ООО "ЮГ"					
0601	Бальзам "Альпийский аромат", 100 мл	192	12	6		
0602	Бальзам "Витаминный +", 100 мл	175	11	6		
0603	Бальзам "Казанова", 100 мл	190	12	6		
0604	Бальзам "Сибирячок", 100 мл	188	12	6		
0620	Гельмипаль, капсулы, 30 шт	223	14	6		
0618	Гепаль, капсулы, 30 шт	220	14	6		
0605	Драже "Арго-пан", 60 г	175	11	6		
0606	Драже "Кальцепан", 100 г	328	21	6		
0611	Драже "Пантошка", 80 г	170	11	6		
0607	Драже "Пантошка-A", 80 г	174	11	6		
0608	Драже "Пантошка-Ca", 80 г	181	11	6		
0609	Драже "Пантошка-Fe", 80 г	172	11	6		
0610	Драже "Пантошка-Йод", 80 г	176	11	6		
0621	Драже обогащенное "Ледипан", 60 г	224	14	6		
0622	Драже обогащенное профилактическое "Лонопан", 115 г	403	25	6		
